    8.0500    0.0000    9.0187   17.8120   26.1606   33.8574   40.7131   46.5603   51.2575   54.6923   56.7829   57.4797
    8.1000    0.0000    8.9738   17.7233   26.0306   33.6896   40.5119   46.3309   51.0057   54.4241   56.5048   57.1984
    8.1500    0.0000    8.9290   17.6351   25.9013   33.5227   40.3118   46.1026   50.7550   54.1572   56.2280   56.9183
    8.2000    0.0000    8.8846   17.5474   25.7727   33.3567   40.1126   45.8755   50.5056   53.8916   55.9526   56.6396
    8.2500    0.0000    8.8403   17.4601   25.6448   33.1915   39.9145   45.6495   50.2574   53.6272   55.6784   56.3622
    8.3000    0.0000    8.7963   17.3733   25.5175   33.0272   39.7174   45.4246   50.0104   53.3641   55.4056   56.0861
    8.3500    0.0000    8.7526   17.2870   25.3909   32.8637   39.5213   45.2009   49.7646   53.1023   55.1340   55.8113
    8.4000    0.0000    8.7091   17.2011   25.2650   32.7011   39.3262   44.9783   49.5200   52.8417   54.8638   55.5378
    8.4500    0.0000    8.6658   17.1157   25.1398   32.5393   39.1321   44.7568   49.2766   52.5824   54.5948   55.2656
    8.5000    0.0000    8.6227   17.0308   25.0152   32.3784   38.9390   44.5363   49.0344   52.3244   54.3271   54.9947
    8.5500    0.0000    8.5799   16.9463   24.8913   32.2183   38.7468   44.3170   48.7934   52.0675   54.0607   54.7251
    8.6000    0.0000    8.5373   16.8622   24.7680   32.0590   38.5556   44.0988   48.5535   51.8120   53.7956   54.4568
    8.6500    0.0000    8.4950   16.7786   24.6454   31.9005   38.3654   43.8816   48.3148   51.5576   53.5318   54.1898
    8.7000    0.0000    8.4528   16.6955   24.5234   31.7429   38.1762   43.6656   48.0773   51.3045   53.2692   53.9241
    8.7500    0.0000    8.4109   16.6127   24.4020   31.5860   37.9879   43.4506   47.8410   51.0526   53.0079   53.6596
    8.8000    0.0000    8.3692   16.5304   24.2813   31.4300   37.8005   43.2367   47.6058   50.8020   52.7478   53.3964
    8.8500    0.0000    8.3277   16.4486   24.1612   31.2748   37.6141   43.0238   47.3718   50.5525   52.4890   53.1345
    8.9000    0.0000    8.2864   16.3671   24.0417   31.1203   37.4287   42.8120   47.1389   50.3043   52.2314   52.8738
    8.9500    0.0000    8.2454   16.2861   23.9228   30.9666   37.2441   42.6012   46.9072   50.0572   51.9751   52.6143
    9.0000    0.0000    8.2046   16.2055   23.8045   30.8138   37.0605   42.3915   46.6766   49.8114   51.7200   52.3562
    9.0500    0.0000    8.1640   16.1253   23.6869   30.6617   36.8778   42.1828   46.4471   49.5667   51.4661   52.0992
    9.1000    0.0000    8.1235   16.0456   23.5698   30.5103   36.6960   41.9752   46.2187   49.3233   51.2135   51.8435
    9.1500    0.0000    8.0833   15.9662   23.4534   30.3597   36.5152   41.7686   45.9915   49.0810   50.9620   51.5891
    9.2000    0.0000    8.0434   15.8873   23.3375   30.2099   36.3352   41.5630   45.7654   48.8399   50.7118   51.3358
    9.2500    0.0000    8.0036   15.8087   23.2223   30.0609   36.1562   41.3584   45.5403   48.6000   50.4629   51.0838
    9.3000    0.0000    7.9640   15.7306   23.1076   29.9126   35.9780   41.1549   45.3164   48.3612   50.2151   50.8330
    9.3500    0.0000    7.9246   15.6529   22.9935   29.7650   35.8007   40.9523   45.0936   48.1236   49.9685   50.5834
    9.4000    0.0000    7.8855   15.5755   22.8800   29.6182   35.6244   40.7508   44.8719   47.8872   49.7231   50.3351
    9.4500    0.0000    7.8465   15.4986   22.7670   29.4722   35.4489   40.5502   44.6513   47.6519   49.4789   50.0879
    9.5000    0.0000    7.8077   15.4221   22.6547   29.3269   35.2742   40.3506   44.4317   47.4177   49.2359   49.8419
    9.5500    0.0000    7.7691   15.3459   22.5429   29.1823   35.1005   40.1521   44.2132   47.1847   48.9941   49.5972
    9.6000    0.0000    7.7308   15.2701   22.4316   29.0384   34.9276   39.9545   43.9958   46.9529   48.7534   49.3536
    9.6500    0.0000    7.6926   15.1948   22.3210   28.8952   34.7555   39.7579   43.7795   46.7221   48.5139   49.1112
    9.7000    0.0000    7.6546   15.1198   22.2109   28.7528   34.5844   39.5622   43.5642   46.4925   48.2756   48.8699
    9.7500    0.0000    7.6168   15.0451   22.1013   28.6111   34.4140   39.3675   43.3500   46.2640   48.0384   48.6299
    9.8000    0.0000    7.5792   14.9709   21.9923   28.4701   34.2446   39.1738   43.1368   46.0367   47.8024   48.3910
    9.8500    0.0000    7.5418   14.8970   21.8838   28.3298   34.0759   38.9810   42.9247   45.8104   47.5676   48.1533
    9.9000    0.0000    7.5046   14.8235   21.7759   28.1902   33.9081   38.7892   42.7136   45.5852   47.3338   47.9167
    9.9500    0.0000    7.4675   14.7504   21.6686   28.0513   33.7412   38.5984   42.5036   45.3612   47.1013   47.6813
   10.0000    0.0000    7.4307   14.6776   21.5617   27.9131   33.5751   38.4084   42.2946   45.1382   46.8698   47.4470
   10.0500    0.0000    7.3940   14.6053   21.4555   27.7755   33.4097   38.2195   42.0866   44.9164   46.6395   47.2139
   10.1000    0.0000    7.3576   14.5332   21.3497   27.6387   33.2453   38.0314   41.8796   44.6956   46.4103   46.9819
   10.1500    0.0000    7.3213   14.4616   21.2445   27.5026   33.0816   37.8443   41.6737   44.4759   46.1822   46.7510
   10.2000    0.0000    7.2852   14.3903   21.1398   27.3671   32.9187   37.6581   41.4688   44.2573   45.9553   46.5213
   10.2500    0.0000    7.2493   14.3193   21.0356   27.2323   32.7567   37.4728   41.2648   44.0397   45.7294   46.2927
   10.3000    0.0000    7.2135   14.2487   20.9319   27.0982   32.5954   37.2884   41.0619   43.8232   45.5047   46.0652
   10.3500    0.0000    7.1779   14.1785   20.8288   26.9647   32.4350   37.1050   40.8600   43.6078   45.2810   45.8388
   10.4000    0.0000    7.1426   14.1086   20.7262   26.8319   32.2753   36.9224   40.6590   43.3934   45.0585   45.6135
   10.4500    0.0000    7.1074   14.0391   20.6241   26.6998   32.1165   36.7408   40.4591   43.1801   44.8370   45.3893
   10.5000    0.0000    7.0723   13.9699   20.5225   26.5683   31.9584   36.5600   40.2601   42.9678   44.6166   45.1662
   10.5500    0.0000    7.0375   13.9011   20.4214   26.4375   31.8011   36.3801   40.0621   42.7565   44.3973   44.9442
   10.6000    0.0000    7.0028   13.8326   20.3208   26.3073   31.6446   36.2012   39.8651   42.5463   44.1791   44.7233
   10.6500    0.0000    6.9683   13.7644   20.2207   26.1778   31.4888   36.0231   39.6690   42.3371   43.9619   44.5035
   10.7000    0.0000    6.9339   13.6966   20.1211   26.0489   31.3338   35.8458   39.4739   42.1290   43.7458   44.2847
   10.7500    0.0000    6.8998   13.6292   20.0220   25.9206   31.1796   35.6695   39.2798   41.9218   43.5308   44.0671
   10.8000    0.0000    6.8658   13.5620   19.9234   25.7930   31.0262   35.4940   39.0866   41.7157   43.3168   43.8504
   10.8500    0.0000    6.8320   13.4952   19.8253   25.6661   30.8735   35.3194   38.8944   41.5106   43.1038   43.6349
   10.9000    0.0000    6.7983   13.4288   19.7277   25.5397   30.7216   35.1457   38.7031   41.3065   42.8919   43.4204
   10.9500    0.0000    6.7648   13.3626   19.6305   25.4140   30.5704   34.9728   38.5128   41.1034   42.6810   43.2069
   11.0000    0.0000    6.7315   13.2968   19.5339   25.2889   30.4200   34.8007   38.3234   40.9013   42.4712   42.9945
   11.0500    0.0000    6.6983   13.2313   19.4377   25.1644   30.2703   34.6295   38.1349   40.7002   42.2624   42.7831
   11.1000    0.0000    6.6654   13.1662   19.3420   25.0406   30.1213   34.4592   37.9473   40.5001   42.0546   42.5728
   11.1500    0.0000    6.6325   13.1013   19.2468   24.9173   29.9731   34.2896   37.7607   40.3009   41.8478   42.3635
   11.2000    0.0000    6.5999   13.0368   19.1520   24.7947   29.8256   34.1210   37.5750   40.1028   41.6421   42.1552
   11.2500    0.0000    6.5674   12.9726   19.0578   24.6726   29.6789   33.9531   37.3902   39.9056   41.4374   41.9480
   11.3000    0.0000    6.5350   12.9088   18.9639   24.5512   29.5328   33.7861   37.2063   39.7093   41.2336   41.7417
   11.3500    0.0000    6.5028   12.8452   18.8706   24.4304   29.3875   33.6199   37.0233   39.5141   41.0309   41.5365
