# t            x            u_real       u_imag       u_abs
     0.030800     1.884956     1.884954    -0.000001     1.884954
     0.030800     2.042035     2.042039    -0.000009     2.042039
     0.030800     2.199115     2.199172     0.000019     2.199172
     0.030800     2.356194     2.356123     0.000321     2.356123
     0.030800     2.513274     2.511754    -0.000129     2.511754
     0.030800     2.670354     2.669744    -0.005879     2.669751
     0.030800     2.827433     2.844591    -0.006906     2.844600
     0.030800     2.984513     3.018493     0.030930     3.018652
     0.030800     3.141593     3.140103     0.096746     3.141593

     0.032200     0.000000     0.000000     0.000000     0.000000
     0.032200     0.157080     0.157080     0.000000     0.157080
     0.032200     0.314159     0.314159     0.000000     0.314159
     0.032200     0.471239     0.471239     0.000000     0.471239
     0.032200     0.628319     0.628319    -0.000000     0.628319
     0.032200     0.785398     0.785398    -0.000000     0.785398
     0.032200     0.942478     0.942478     0.000000     0.942478
     0.032200     1.099557     1.099557     0.000000     1.099557
     0.032200     1.256637     1.256637    -0.000000     1.256637
     0.032200     1.413717     1.413717    -0.000000     1.413717
     0.032200     1.570796     1.570796     0.000000     1.570796
     0.032200     1.727876     1.727876     0.000000     1.727876
     0.032200     1.884956     1.884954    -0.000001     1.884954
     0.032200     2.042035     2.042042    -0.000012     2.042042
     0.032200     2.199115     2.199189     0.000032     2.199189
     0.032200     2.356194     2.356071     0.000401     2.356071
     0.032200     2.513274     2.511436    -0.000288     2.511436
     0.032200     2.670354     2.670068    -0.006872     2.670077
     0.032200     2.827433     2.846846    -0.006777     2.846854
     0.032200     2.984513     3.020039     0.033925     3.020230
     0.032200     3.141593     3.139964     0.101142     3.141593

     0.033600     0.000000     0.000000     0.000000     0.000000
     0.033600     0.157080     0.157080     0.000000     0.157080
     0.033600     0.314159     0.314159     0.000000     0.314159
     0.033600     0.471239     0.471239     0.000000     0.471239
     0.033600     0.628319     0.628319    -0.000000     0.628319
     0.033600     0.785398     0.785398    -0.000000     0.785398
     0.033600     0.942478     0.942478     0.000000     0.942478
     0.033600     1.099557     1.099557     0.000000     1.099557
     0.033600     1.256637     1.256637    -0.000000     1.256637
     0.033600     1.413717     1.413717    -0.000000     1.413717
     0.033600     1.570796     1.570796     0.000000     1.570796
     0.033600     1.727876     1.727876     0.000000     1.727876
     0.033600     1.884956     1.884953    -0.000002     1.884953
     0.033600     2.042035     2.042046    -0.000016     2.042046
     0.033600     2.199115     2.199209     0.000050     2.199209
     0.033600     2.356194     2.356000     0.000492     2.356000
     0.033600     2.513274     2.511086    -0.000504     2.511086
     0.033600     2.670354     2.670509    -0.007933     2.670520
     0.033600     2.827433     2.849190    -0.006495     2.849197
     0.033600     2.984513     3.021504     0.036968     3.021730
     0.033600     3.141593     3.139819     0.105538     3.141593

