# t            x            u_real       u_imag       u_abs
     0.023400    -1.200000    -0.931786    -0.021735     0.932039
     0.023400    -1.000000    -0.841242    -0.019623     0.841471
     0.023400    -0.800000    -0.717161    -0.016729     0.717356
     0.023400    -0.600000    -0.564489    -0.013167     0.564642
     0.023400    -0.400000    -0.389312    -0.009081     0.389418
     0.023400    -0.200000    -0.198615    -0.004633     0.198669
     0.023400     0.000000     0.000000    -0.000000     0.000000
     0.023400     0.200000     0.198615     0.004633     0.198669
     0.023400     0.400000     0.389312     0.009081     0.389418
     0.023400     0.600000     0.564489     0.013167     0.564642
     0.023400     0.800000     0.717161     0.016729     0.717356
     0.023400     1.000000     0.841242     0.019623     0.841471
     0.023400     1.200000     0.931786     0.021735     0.932039
     0.023400     1.400000     0.985181     0.022980     0.985449
     0.023400     1.600000     0.999304     0.023307     0.999576
     0.023400     1.800000     0.973601     0.022718     0.973866
     0.023400     2.000000     0.909048     0.021276     0.909297

     0.024700    -2.000000    -0.909020    -0.022457     0.909297
     0.024700    -1.800000    -0.973572    -0.023980     0.973867
     0.024700    -1.600000    -0.999273    -0.024601     0.999576
     0.024700    -1.400000    -0.985151    -0.024257     0.985449
     0.024700    -1.200000    -0.931757    -0.022942     0.932039
     0.024700    -1.000000    -0.841216    -0.020713     0.841471
     0.024700    -0.800000    -0.717139    -0.017658     0.717356
     0.024700    -0.600000    -0.564471    -0.013899     0.564642
     0.024700    -0.400000    -0.389300    -0.009586     0.389418
     0.024700    -0.200000    -0.198609    -0.004890     0.198669
     0.024700     0.000000     0.000000    -0.000000     0.000000
     0.024700     0.200000     0.198609     0.004890     0.198669
     0.024700     0.400000     0.389300     0.009586     0.389418
     0.024700     0.600000     0.564471     0.013899     0.564642
     0.024700     0.800000     0.717139     0.017658     0.717356
     0.024700     1.000000     0.841216     0.020713     0.841471
     0.024700     1.200000     0.931757     0.022942     0.932039
     0.024700     1.400000     0.985151     0.024257     0.985449
     0.024700     1.600000     0.999273     0.024601     0.999576
     0.024700     1.800000     0.973572     0.023980     0.973867
     0.024700     2.000000     0.909020     0.022457     0.909297

     0.026000    -2.000000    -0.908990    -0.023639     0.909297
