# t            x            u_real       u_imag       u_abs
     0.254800     1.099557     0.340287    -0.476658     0.585660
     0.254800     1.256637     0.437967    -0.394048     0.589142
     0.254800     1.413717     0.505682    -0.300780     0.588373
     0.254800     1.570796     0.562815    -0.041716     0.564359
     0.254800     1.727876     0.452648     0.186512     0.489568
     0.254800     1.884956     0.359495     0.363955     0.511566
     0.254800     2.042035     0.152730     0.502366     0.525070
     0.254800     2.199115    -0.036293     0.505531     0.506832
     0.254800     2.356194    -0.256879     0.486058     0.549763
     0.254800     2.513274    -0.462406     0.367228     0.590488
     0.254800     2.670354    -0.640728     0.250666     0.688016
     0.254800     2.827433    -0.793838     0.093333     0.799306
     0.254800     2.984513    -0.897473    -0.064067     0.899757
     0.254800     3.141593    -0.967714    -0.252052     1.000000

     0.256200     0.000000     0.967360     0.253406     1.000000
     0.256200     0.157080     1.159735    -0.205662     1.177829
     0.256200     0.314159     1.084410     0.077648     1.087187
     0.256200     0.471239     0.766019     0.301608     0.823257
     0.256200     0.628319     0.571724     0.108873     0.581998
     0.256200     0.785398     0.382593    -0.068666     0.388706
     0.256200     0.942478     0.221005    -0.326764     0.394485
     0.256200     1.099557     0.353864    -0.474530     0.591945
     0.256200     1.256637     0.438605    -0.392970     0.588897
     0.256200     1.413717     0.515312    -0.299587     0.596069
     0.256200     1.570796     0.560552    -0.032557     0.561497
     0.256200     1.727876     0.450267     0.185551     0.487001
     0.256200     1.884956     0.356843     0.370527     0.514419
     0.256200     2.042035     0.145376     0.501059     0.521722
     0.256200     2.199115    -0.037764     0.507604     0.509007
     0.256200     2.356194    -0.262431     0.484927     0.551384
     0.256200     2.513274    -0.462279     0.365915     0.589573
     0.256200     2.670354    -0.643066     0.249098     0.689626
     0.256200     2.827433    -0.793790     0.090644     0.798949
     0.256200     2.984513    -0.899209    -0.066072     0.901633
     0.256200     3.141593    -0.967360    -0.253406     1.000000

     0.257600     0.000000     0.967004     0.254760     1.000000
     0.257600     0.157080     1.201264    -0.187998     1.215885
     0.257600     0.314159     1.080570     0.090690     1.084369
     0.257600     0.471239     0.743228     0.293367     0.799032
     0.257600     0.628319     0.572264     0.109397     0.582626
     0.257600     0.785398     0.377685    -0.070727     0.384251
     0.257600     0.942478     0.228235    -0.343272     0.412222
     0.257600     1.099557     0.366222    -0.471328     0.596882
     0.257600     1.256637     0.439442    -0.393099     0.589607
     0.257600     1.413717     0.525262    -0.297170     0.603498
     0.257600     1.570796     0.557344    -0.024157     0.557867
     0.257600     1.727876     0.448865     0.184706     0.485382
     0.257600     1.884956     0.353296     0.377253     0.516854
     0.257600     2.042035     0.138709     0.499228     0.518140
     0.257600     2.199115    -0.039668     0.510192     0.511732
     0.257600     2.356194    -0.267754     0.483269     0.552486
     0.257600     2.513274    -0.462205     0.365056     0.588982
     0.257600     2.670354    -0.645418     0.247253     0.691157
     0.257600     2.827433    -0.793668     0.088196     0.798554
     0.257600     2.984513    -0.900928    -0.068297     0.903513
     0.257600     3.141593    -0.967004    -0.254760     1.000000

     0.259000     0.000000     0.966647     0.256114     1.000000
     0.259000     0.157080     1.241283    -0.165446     1.252260
     0.259000     0.314159     1.075947     0.102180     1.080788
     0.259000     0.471239     0.722270     0.282877     0.775689
     0.259000     0.628319     0.571978     0.111470     0.582739
     0.259000     0.785398     0.372225    -0.073848     0.379480
     0.259000     0.942478     0.237363    -0.359220     0.430558
     0.259000     1.099557     0.377212    -0.467325     0.600568
     0.259000     1.256637     0.440735    -0.394337     0.591396
     0.259000     1.413717     0.535277    -0.293476     0.610451
     0.259000     1.570796     0.553370    -0.016678     0.553621
     0.259000     1.727876     0.448370     0.184185     0.484727
     0.259000     1.884956     0.348836     0.383934     0.518741
     0.259000     2.042035     0.132809     0.497035     0.514472
     0.259000     2.199115    -0.042110     0.513183     0.514908
     0.259000     2.356194    -0.272740     0.481149     0.553075
     0.259000     2.513274    -0.462278     0.364620     0.588769
     0.259000     2.670354    -0.647713     0.245138     0.692550
     0.259000     2.827433    -0.793527     0.085990     0.798173
     0.259000     2.984513    -0.902591    -0.070743     0.905359
     0.259000     3.141593    -0.966647    -0.256114     1.000000

     0.260400     0.000000     0.966287     0.257467     1.000000
     0.260400     0.157080     1.279158    -0.138179     1.286600
     0.260400     0.314159     1.070877     0.112040     1.076722
     0.260400     0.471239     0.703374     0.270450     0.753577
     0.260400     0.628319     0.570521     0.114893     0.581975
     0.260400     0.785398     0.366460    -0.078126     0.374695
     0.260400     0.942478     0.248283    -0.374295     0.449156
     0.260400     1.099557     0.386741    -0.462819     0.603134
     0.260400     1.256637     0.442710    -0.396534     0.594332
     0.260400     1.413717     0.545098    -0.288509     0.616741
     0.260400     1.570796     0.548837    -0.010238     0.548932
     0.260400     1.727876     0.448673     0.184172     0.485002
     0.260400     1.884956     0.343486     0.390376     0.519977
     0.260400     2.042035     0.127719     0.494652     0.510874
     0.260400     2.199115    -0.045167     0.516445     0.518416
     0.260400     2.356194    -0.277302     0.478654     0.553178
     0.260400     2.513274    -0.462580     0.364562     0.588970
     0.260400     2.670354    -0.649887     0.242772     0.693752
     0.260400     2.827433    -0.793421     0.084017     0.797857
     0.260400     2.984513    -0.904159    -0.073399     0.907134
     0.260400     3.141593    -0.966287    -0.257467     1.000000

     0.261800     0.000000     0.965926     0.258820     1.000000
     0.261800     0.157080     1.314276    -0.106459     1.318581
     0.261800     0.314159     1.065703     0.120257     1.072467
     0.261800     0.471239     0.686716     0.256421     0.733029
     0.261800     0.628319     0.567586     0.119404     0.580010
     0.261800     0.785398     0.360651    -0.083601     0.370214
     0.261800     0.942478     0.260832    -0.388207     0.467695
     0.261800     1.099557     0.394780    -0.458120     0.604752
     0.261800     1.256637     0.445555    -0.399500     0.598431
     0.261800     1.413717     0.554474    -0.282322     0.622211
     0.261800     1.570796     0.543970    -0.004912     0.543992
     0.261800     1.727876     0.449627     0.184825     0.486132
     0.261800     1.884956     0.337312     0.396394     0.520488
     0.261800     2.042035     0.123441     0.492257     0.507498
     0.261800     2.199115    -0.048887     0.519832     0.522126
     0.261800     2.356194    -0.281371     0.475887     0.552845
     0.261800     2.513274    -0.463183     0.364815     0.589600
     0.261800     2.670354    -0.651881     0.240191     0.694724
     0.261800     2.827433    -0.793399     0.082255     0.797651
     0.261800     2.984513    -0.905598    -0.076249     0.908803
     0.261800     3.141593    -0.965926    -0.258820     1.000000

     0.263200     0.000000     0.965562     0.260172     1.000000
     0.263200     0.157080     1.346060    -0.070636     1.347912
     0.263200     0.314159     1.060772     0.126881     1.068333
     0.263200     0.471239     0.672421     0.241138     0.714351
     0.263200     0.628319     0.562920     0.124686     0.576563
     0.263200     0.785398     0.355060    -0.090260     0.366353
     0.263200     0.942478     0.274799    -0.400707     0.485881
     0.263200     1.099557     0.401358    -0.453533     0.605624
     0.263200     1.256637     0.449415    -0.403013     0.603650
     0.263200     1.413717     0.563170    -0.275021     0.626736
     0.263200     1.570796     0.539006    -0.000723     0.539006
     0.263200     1.727876     0.451057     0.186262     0.488002
     0.263200     1.884956     0.330416     0.401824     0.520228
     0.263200     2.042035     0.119943     0.490021     0.504487
     0.263200     2.199115    -0.053282     0.523196     0.525902
     0.263200     2.356194    -0.284905     0.472963     0.552146
     0.263200     2.513274    -0.464140     0.365301     0.590653
     0.263200     2.670354    -0.653647     0.237444     0.695438
     0.263200     2.827433    -0.793505     0.080672     0.797595
     0.263200     2.984513    -0.906876    -0.079272     0.910334
     0.263200     3.141593    -0.965562    -0.260172     1.000000

     0.264600     0.000000     0.965197     0.261523     1.000000
     0.264600     0.157080     1.373980    -0.031141     1.374333
     0.264600     0.314159     1.056417     0.132026     1.064635
     0.264600     0.471239     0.660556     0.224953     0.697810
     0.264600     0.628319     0.556329     0.130375     0.571401
     0.264600     0.785398     0.349935    -0.098033     0.363407
     0.264600     0.942478     0.289932    -0.411586     0.503451
     0.264600     1.099557     0.406568    -0.449353     0.605983
     0.264600     1.256637     0.454380    -0.406829     0.609894
     0.264600     1.413717     0.570982    -0.266756     0.630221
     0.264600     1.570796     0.534177     0.002351     0.534182
     0.264600     1.727876     0.452769     0.188564     0.490465
     0.264600     1.884956     0.322933     0.406527     0.519182
     0.264600     2.042035     0.117154     0.488105     0.501968
     0.264600     2.199115    -0.058334     0.526386     0.529609
     0.264600     2.356194    -0.287887     0.470003     0.551164
     0.264600     2.513274    -0.465487     0.365935     0.592103
     0.264600     2.670354    -0.655148     0.234588     0.695881
     0.264600     2.827433    -0.793774     0.079227     0.797718
     0.264600     2.984513    -0.907964    -0.082440     0.911699
     0.264600     3.141593    -0.965197    -0.261523     1.000000

     0.266000     0.000000     0.964830     0.262874     1.000000
     0.266000     0.157080     1.397571     0.011519     1.397618
     0.266000     0.314159     1.052949     0.135870     1.061679
     0.266000     0.471239     0.651138     0.208215     0.683618
     0.266000     0.628319     0.547688     0.136074     0.564339
     0.266000     0.785398     0.345504    -0.106800     0.361635
     0.266000     0.942478     0.305947    -0.420687     0.520174
     0.266000     1.099557     0.410557    -0.445850     0.606085
     0.266000     1.256637     0.460490    -0.410690     0.617023
     0.266000     1.413717     0.577738    -0.257715     0.632613
     0.266000     1.570796     0.529705     0.004386     0.529723
     0.266000     1.727876     0.454556     0.191764     0.493351
     0.266000     1.884956     0.315024     0.410399     0.517366
     0.266000     2.042035     0.114971     0.486648     0.500044
     0.266000     2.199115    -0.063991     0.529264     0.533118
     0.266000     2.356194    -0.290328     0.467127     0.549998
     0.266000     2.513274    -0.467238     0.366624     0.593906
     0.266000     2.670354    -0.656365     0.231686     0.696055
     0.266000     2.827433    -0.794230     0.077874     0.798039
     0.266000     2.984513    -0.908843    -0.085719     0.912876
     0.266000     3.141593    -0.964830    -0.262874     1.000000

     0.267400     0.000000     0.964461     0.264225     1.000000
     0.267400     0.157080     1.416438     0.056772     1.417575
     0.267400     0.314159     1.050644     0.138647     1.059752
     0.267400     0.471239     0.644131     0.191259     0.671926
     0.267400     0.628319     0.536947     0.141366     0.555245
     0.267400     0.785398     0.341965    -0.116394     0.361231
     0.267400     0.942478     0.322540    -0.427909     0.535853
     0.267400     1.099557     0.413524    -0.443255     0.606199
     0.267400     1.256637     0.467728    -0.414341     0.624858
     0.267400     1.413717     0.583313    -0.248115     0.633889
     0.267400     1.570796     0.525791     0.005497     0.525820
     0.267400     1.727876     0.456214     0.195854     0.496477
     0.267400     1.884956     0.306868     0.413371     0.514824
     0.267400     2.042035     0.113267     0.485761     0.498792
     0.267400     2.199115    -0.070175     0.531704     0.536315
     0.267400     2.356194    -0.292265     0.464449     0.548755
     0.267400     2.513274    -0.469386     0.367276     0.595999
     0.267400     2.670354    -0.657291     0.228804     0.695976
     0.267400     2.827433    -0.794888     0.076562     0.798566
     0.267400     2.984513    -0.909498    -0.089074     0.913849
     0.267400     3.141593    -0.964461    -0.264225     1.000000

     0.268800     0.000000     0.964090     0.265575     1.000000
     0.268800     0.157080     1.430270     0.103994     1.434046
     0.268800     0.314159     1.049731     0.140646     1.059111
     0.268800     0.471239     0.639454     0.174399     0.662810
     0.268800     0.628319     0.524132     0.145824     0.544039
     0.268800     0.785398     0.339471    -0.126612     0.362313
     0.268800     0.942478     0.339398    -0.433209     0.550328
     0.268800     1.099557     0.415709    -0.441758     0.606600
     0.268800     1.256637     0.476024    -0.417538     0.633196
     0.268800     1.413717     0.587628    -0.238193     0.634068
     0.268800     1.570796     0.522603     0.005840     0.522636
     0.268800     1.727876     0.457543     0.200779     0.499658
     0.268800     1.884956     0.298650     0.415417     0.511628
     0.268800     2.042035     0.111891     0.485527     0.498253
     0.268800     2.199115    -0.076779     0.533604     0.539100
     0.268800     2.356194    -0.293759     0.462071     0.547544
     0.268800     2.513274    -0.471906     0.367806     0.598312
     0.268800     2.670354    -0.657936     0.226009     0.695672
     0.268800     2.827433    -0.795748     0.075240     0.799297
     0.268800     2.984513    -0.909921    -0.092468     0.914607
     0.268800     3.141593    -0.964090    -0.265575     1.000000

     0.270200     0.000000     0.963718     0.266924     1.000000
     0.270200     0.157080     1.438847     0.152515     1.446907
     0.270200     0.314159     1.050388     0.142197     1.059969
     0.270200     0.471239     0.636988     0.157924     0.656272
     0.270200     0.628319     0.509345     0.149027     0.530699
     0.270200     0.785398     0.338129    -0.137219     0.364911
     0.270200     0.942478     0.356208    -0.436598     0.563473
     0.270200     1.099557     0.417386    -0.441494     0.607559
     0.270200     1.256637     0.485260    -0.420057     0.641814
     0.270200     1.413717     0.590653    -0.228195     0.633201
     0.270200     1.570796     0.520276     0.005601     0.520306
     0.270200     1.727876     0.458365     0.206445     0.502710
     0.270200     1.884956     0.290559     0.416550     0.507877
     0.270200     2.042035     0.110683     0.485992     0.498437
     0.270200     2.199115    -0.083682     0.534885     0.541391
     0.270200     2.356194    -0.294890     0.460080     0.546474
     0.270200     2.513274    -0.474754     0.368135     0.600761
     0.270200     2.670354    -0.658325     0.223362     0.695185
     0.270200     2.827433    -0.796802     0.073855     0.800218
     0.270200     2.984513    -0.910112    -0.095865     0.915147
     0.270200     3.141593    -0.963718    -0.266924     1.000000

     0.271600     0.000000     0.963343     0.268273     1.000000
     0.271600     0.157080     1.442045     0.201641     1.456075
     0.271600     0.314159     1.052727     0.143666     1.062485
     0.271600     0.471239     0.636574     0.142091     0.652240
     0.271600     0.628319     0.492767     0.150575     0.515259
     0.271600     0.785398     0.337993    -0.147964     0.368962
     0.271600     0.942478     0.372670    -0.438147     0.575201
     0.271600     1.099557     0.418849    -0.442542     0.609325
     0.271600     1.256637     0.495273    -0.421709     0.650487
     0.271600     1.413717     0.592410    -0.218367     0.631375
     0.271600     1.570796     0.518898     0.004988     0.518922
     0.271600     1.727876     0.458524     0.212722     0.505466
     0.271600     1.884956     0.282774     0.416823     0.503689
     0.271600     2.042035     0.109476     0.487167     0.499316
     0.271600     2.199115    -0.090746     0.535499     0.543133
     0.271600     2.356194    -0.295756     0.458541     0.545648
     0.271600     2.513274    -0.477868     0.368198     0.603264
     0.271600     2.670354    -0.658495     0.220917     0.694565
     0.271600     2.827433    -0.798029     0.072361     0.801303
     0.271600     2.984513    -0.910078    -0.099226     0.915471
     0.271600     3.141593    -0.963343    -0.268273     1.000000

     0.273000     0.000000     0.962966     0.269622     1.000000
     0.273000     0.157080     1.439844     0.250663     1.461500
     0.273000     0.314159     1.056792     0.145441     1.066753
     0.273000     0.471239     0.638031     0.127119     0.650572
     0.273000     0.628319     0.474647     0.150097     0.497814
     0.273000     0.785398     0.339062    -0.158588     0.374316
     0.273000     0.942478     0.388507    -0.437976     0.585458
     0.273000     1.099557     0.420402    -0.444920     0.612120
     0.273000     1.256637     0.505864    -0.422344     0.658994
     0.273000     1.413717     0.592971    -0.208943     0.628707
     0.273000     1.570796     0.518513     0.004223     0.518530
     0.273000     1.727876     0.457901     0.219452     0.507772
     0.273000     1.884956     0.275457     0.416325     0.499202
     0.273000     2.042035     0.108105     0.489026     0.500832
     0.273000     2.199115    -0.097828     0.535428     0.544291
     0.273000     2.356194    -0.296466     0.457497     0.545156
     0.273000     2.513274    -0.481176     0.367946     0.605735
     0.273000     2.670354    -0.658497     0.218717     0.693870
     0.273000     2.827433    -0.799398     0.070717     0.802520
     0.273000     2.984513    -0.909832    -0.102519     0.915589
     0.273000     3.141593    -0.962966    -0.269622     1.000000

     0.274400     0.000000     0.962588     0.270969     1.000000
     0.274400     0.157080     1.432322     0.298875     1.463172
     0.274400     0.314159     1.062555     0.147918     1.072801
     0.274400     0.471239     0.641155     0.113192     0.651070
     0.274400     0.628319     0.455303     0.147271     0.478529
     0.274400     0.785398     0.341274    -0.168837     0.380754
     0.274400     0.942478     0.403473    -0.436249     0.594225
     0.274400     1.099557     0.422348    -0.448584     0.616121
     0.274400     1.256637     0.516810    -0.421856     0.667125
     0.274400     1.413717     0.592452    -0.200133     0.625342
     0.274400     1.570796     0.519118     0.003529     0.519130
     0.274400     1.727876     0.456410     0.226453     0.509501
     0.274400     1.884956     0.268745     0.415178     0.494567
     0.274400     2.042035     0.106419     0.491507     0.502895
     0.274400     2.199115    -0.104785     0.534686     0.544857
     0.274400     2.356194    -0.297133     0.456963     0.545071
     0.274400     2.513274    -0.484598     0.367348     0.608095
     0.274400     2.670354    -0.658387     0.216796     0.693162
     0.274400     2.827433    -0.800872     0.068889     0.803829
     0.274400     2.984513    -0.909393    -0.105714     0.915516
     0.274400     3.141593    -0.962588    -0.270969     1.000000

     0.275800     0.000000     0.962208     0.272317     1.000000
     0.275800     0.157080     1.419663     0.345592     1.461121
     0.275800     0.314159     1.069911     0.151495     1.080583
     0.275800     0.471239     0.645729     0.100451     0.653496
     0.275800     0.628319     0.435108     0.141828     0.457639
     0.275800     0.785398     0.344517    -0.178473     0.388001
     0.275800     0.942478     0.417360    -0.433169     0.601519
     0.275800     1.099557     0.424974    -0.453431     0.621452
     0.275800     1.256637     0.527870    -0.420194     0.674692
     0.275800     1.413717     0.591008    -0.192119     0.621450
     0.275800     1.570796     0.520662     0.003122     0.520672
     0.275800     1.727876     0.454009     0.233533     0.510551
     0.275800     1.884956     0.262748     0.413529     0.489941
     0.275800     2.042035     0.104281     0.494519     0.505394
     0.275800     2.199115    -0.111483     0.533317     0.544845
     0.275800     2.356194    -0.297872     0.456932     0.545449
     0.275800     2.513274    -0.488048     0.366393     0.610274
     0.275800     2.670354    -0.658229     0.215170     0.692506
     0.275800     2.827433    -0.802404     0.066853     0.805184
     0.275800     2.984513    -0.908784    -0.108786     0.915272
     0.275800     3.141593    -0.962208    -0.272317     1.000000

     0.277200     0.000000     0.961825     0.273664     1.000000
     0.277200     0.157080     1.402145     0.390161     1.455416
     0.277200     0.314159     1.078680     0.156548     1.089981
     0.277200     0.471239     0.651532     0.088999     0.657582
     0.277200     0.628319     0.414480     0.133566     0.435469
     0.277200     0.785398     0.348624    -0.187287     0.395746
     0.277200     0.942478     0.430007    -0.428968     0.607388
     0.277200     1.099557     0.428542    -0.459304     0.628179
     0.277200     1.256637     0.538798    -0.417358     0.681536
     0.277200     1.413717     0.588827    -0.185047     0.617219
     0.277200     1.570796     0.523051     0.003204     0.523061
     0.277200     1.727876     0.450699     0.240496     0.510850
     0.277200     1.884956     0.257537     0.411543     0.485482
     0.277200     2.042035     0.101582     0.497944     0.508200
     0.277200     2.199115    -0.117799     0.531395     0.544295
     0.277200     2.356194    -0.298791     0.457370     0.546318
     0.277200     2.513274    -0.491443     0.365088     0.612213
     0.277200     2.670354    -0.658090     0.213843     0.691962
     0.277200     2.827433    -0.803947     0.064596     0.806538
     0.277200     2.984513    -0.908033    -0.111716     0.914879
     0.277200     3.141593    -0.961825    -0.273664     1.000000

     0.278600     0.000000     0.961441     0.275010     1.000000
     0.278600     0.157080     1.380140     0.431979     1.446165
     0.278600     0.314159     1.088613     0.163426     1.100811
     0.278600     0.471239     0.658343     0.078902     0.663055
     0.278600     0.628319     0.393874     0.122355     0.412441
     0.278600     0.785398     0.353386    -0.195106     0.403668
     0.278600     0.942478     0.441299    -0.423896     0.611909
     0.278600     1.099557     0.433279    -0.465994     0.636303
     0.278600     1.256637     0.549356    -0.413399     0.687525
     0.278600     1.413717     0.586118    -0.179017     0.612847
     0.278600     1.570796     0.526152     0.003949     0.526166
     0.278600     1.727876     0.446523     0.247150     0.510359
     0.278600     1.884956     0.253150     0.409396     0.481342
     0.278600     2.042035     0.098239     0.501643     0.511172
     0.278600     2.199115    -0.123633     0.529015     0.543269
     0.278600     2.356194    -0.299989     0.458222     0.547686
     0.278600     2.513274    -0.494701     0.363460     0.613867
     0.278600     2.670354    -0.658034     0.212801     0.691588
     0.278600     2.827433    -0.805450     0.062115     0.807842
     0.278600     2.984513    -0.907169    -0.114488     0.914365
     0.278600     3.141593    -0.961441    -0.275010     1.000000

     0.280000     0.000000     0.961055     0.276356     1.000000
     0.280000     0.157080     1.354104     0.470505     1.433517
     0.280000     0.314159     1.099389     0.172432     1.112830
     0.280000     0.471239     0.665951     0.070191     0.669640
     0.280000     0.628319     0.373765     0.108143     0.389095
     0.280000     0.785398     0.358555    -0.201808     0.411447
     0.280000     0.942478     0.451174    -0.418212     0.615190
     0.280000     1.099557     0.439366    -0.473253     0.645764
     0.280000     1.256637     0.559322    -0.408421     0.692566
     0.280000     1.413717     0.583106    -0.174086     0.608538
     0.280000     1.570796     0.529796     0.005497     0.529825
     0.280000     1.727876     0.441563     0.253320     0.509067
     0.280000     1.884956     0.249583     0.407267     0.477659
     0.280000     2.042035     0.094204     0.505464     0.514168
     0.280000     2.199115    -0.128907     0.526291     0.541848
     0.280000     2.356194    -0.301548     0.459411     0.549536
     0.280000     2.513274    -0.497753     0.361553     0.615206
     0.280000     2.670354    -0.658122     0.212020     0.691431
     0.280000     2.827433    -0.806864     0.059417     0.809049
     0.280000     2.984513    -0.906223    -0.117098     0.913757
     0.280000     3.141593    -0.961055    -0.276356     1.000000

     0.281400     0.000000     0.960668     0.277701     1.000000
     0.281400     0.157080     1.324563     0.505275     1.417664
     0.281400     0.314159     1.110633     0.183816     1.125742
     0.281400     0.471239     0.674157     0.062866     0.677082
     0.281400     0.628319     0.354636     0.090958     0.366114
     0.281400     0.785398     0.363860    -0.207322     0.418780
     0.281400     0.942478     0.459616    -0.412173     0.617360
     0.281400     1.099557     0.446933    -0.480800     0.656443
     0.281400     1.256637     0.568502    -0.402570     0.696604
     0.281400     1.413717     0.580018    -0.170261     0.604491
     0.281400     1.570796     0.533795     0.007953     0.533854
     0.281400     1.727876     0.435937     0.258854     0.506998
     0.281400     1.884956     0.246794     0.405326     0.474549
     0.281400     2.042035     0.089461     0.509250     0.517048
     0.281400     2.199115    -0.133568     0.523354     0.540130
     0.281400     2.356194    -0.303531     0.460847     0.551825
     0.281400     2.513274    -0.500540     0.359426     0.616220
     0.281400     2.670354    -0.658407     0.211459     0.691531
     0.281400     2.827433    -0.808142     0.056523     0.810116
     0.281400     2.984513    -0.905226    -0.119542     0.913085
     0.281400     3.141593    -0.960668    -0.277701     1.000000

     0.282800     0.000000     0.960278     0.279046     1.000000
     0.282800     0.157080     1.292107     0.535910     1.398835
     0.282800     0.314159     1.121919     0.197760     1.139215
     0.282800     0.471239     0.682779     0.056900     0.685146
     0.282800     0.628319     0.336963     0.070912     0.344344
     0.282800     0.785398     0.369012    -0.211638     0.425394
     0.282800     0.942478     0.466661    -0.406025     0.618570
     0.282800     1.099557     0.456053    -0.488333     0.668172
     0.282800     1.256637     0.576738    -0.396034     0.699621
     0.282800     1.413717     0.577075    -0.167503     0.600893
     0.282800     1.570796     0.537938     0.011375     0.538059
     0.282800     1.727876     0.429793     0.263626     0.504203
     0.282800     1.884956     0.244708     0.403731     0.472102
     0.282800     2.042035     0.084030     0.512843     0.519681
     0.282800     2.199115    -0.137597     0.520338     0.538224
     0.282800     2.356194    -0.305978     0.462427     0.554492
     0.282800     2.513274    -0.503018     0.357149     0.616913
     0.282800     2.670354    -0.658932     0.211070     0.691911
     0.282800     2.827433    -0.809243     0.053459     0.811006
     0.282800     2.984513    -0.904205    -0.121827     0.912375
     0.282800     3.141593    -0.960278    -0.279046     1.000000

     0.284200     0.000000     0.959886     0.280390     1.000000
     0.284200     0.157080     1.257368     0.562126     1.377301
     0.284200     0.314159     1.132782     0.214370     1.152888
     0.284200     0.471239     0.691657     0.052248     0.693627
     0.284200     0.628319     0.321203     0.048192     0.324798
     0.284200     0.785398     0.373720    -0.214808     0.431056
     0.284200     0.942478     0.472383    -0.399995     0.618984
     0.284200     1.099557     0.466739    -0.495542     0.680741
     0.284200     1.256637     0.583916    -0.389027     0.701641
     0.284200     1.413717     0.574481    -0.165730     0.597908
     0.284200     1.570796     0.542013     0.015780     0.542243
     0.284200     1.727876     0.423301     0.267550     0.500766
     0.284200     1.884956     0.243216     0.402618     0.470377
     0.284200     2.042035     0.077964     0.516096     0.521951
     0.284200     2.199115    -0.141002     0.517379     0.536249
     0.284200     2.356194    -0.308908     0.464044     0.557460
     0.284200     2.513274    -0.505161     0.354800     0.617309
     0.284200     2.670354    -0.659728     0.210793     0.692585
     0.284200     2.827433    -0.810132     0.050261     0.811690
     0.284200     2.984513    -0.903188    -0.123962     0.911655
     0.284200     3.141593    -0.959886    -0.280390     1.000000

     0.285600     0.000000     0.959493     0.281733     1.000000
     0.285600     0.157080     1.221010     0.583740     1.353372
     0.285600     0.314159     1.142737     0.233672     1.166383
     0.285600     0.471239     0.700653     0.048847     0.702354
     0.285600     0.628319     0.307779     0.023063     0.308642
     0.285600     0.785398     0.377706    -0.216948     0.435578
     0.285600     0.942478     0.476898    -0.394280     0.618779
     0.285600     1.099557     0.478945    -0.502118     0.693910
     0.285600     1.256637     0.589971    -0.381788     0.702728
     0.285600     1.413717     0.572415    -0.164819     0.595672
     0.285600     1.570796     0.545808     0.021136     0.546217
     0.285600     1.727876     0.416645     0.270576     0.496794
     0.285600     1.884956     0.242185     0.402094     0.469397
     0.285600     2.042035     0.071347     0.518877     0.523759
     0.285600     2.199115    -0.143821     0.514606     0.534326
     0.285600     2.356194    -0.312314     0.465591     0.560637
     0.285600     2.513274    -0.506964     0.352459     0.617446
     0.285600     2.670354    -0.660812     0.210565     0.693549
     0.285600     2.827433    -0.810786     0.046973     0.812145
     0.285600     2.984513    -0.902196    -0.125961     0.910947
     0.285600     3.141593    -0.959493    -0.281733     1.000000

     0.287000     0.000000     0.959097     0.283076     1.000000
     0.287000     0.157080     1.183711     0.600672     1.327395
     0.287000     0.314159     1.151286     0.255602     1.179318
     0.287000     0.471239     0.709653     0.046626     0.711183
     0.287000     0.628319     0.297069    -0.004145     0.297097
     0.287000     0.785398     0.380712    -0.218232     0.438824
     0.287000     0.942478     0.480347    -0.389044     0.618133
     0.287000     1.099557     0.492565    -0.507766     0.707423
     0.287000     1.256637     0.594889    -0.374560     0.702985
     0.287000     1.413717     0.571026    -0.164618     0.594281
     0.287000     1.570796     0.549122     0.027371     0.549803
     0.287000     1.727876     0.410014     0.272697     0.492418
     0.287000     1.884956     0.241464     0.402236     0.469147
     0.287000     2.042035     0.064287     0.521077     0.525028
     0.287000     2.199115    -0.146119     0.512137     0.532574
     0.287000     2.356194    -0.316163     0.466963     0.563927
     0.287000     2.513274    -0.508436     0.350209     0.617376
     0.287000     2.670354    -0.662188     0.210320     0.694786
     0.287000     2.827433    -0.811187     0.043639     0.812360
     0.287000     2.984513    -0.901248    -0.127843     0.910270
     0.287000     3.141593    -0.959097    -0.283076     1.000000

     0.288400     0.000000     0.958700     0.284419     1.000000
     0.288400     0.157080     1.146145     0.612947     1.299751
     0.288400     0.314159     1.157939     0.280011     1.191314
     0.288400     0.471239     0.718566     0.045513     0.720006
     0.288400     0.628319     0.289391    -0.033040     0.291271
     0.288400     0.785398     0.382517    -0.218891     0.440718
     0.288400     0.942478     0.482895    -0.384412     0.617220
     0.288400     1.099557     0.507441    -0.512216     0.721014
     0.288400     1.256637     0.598712    -0.367588     0.702550
     0.288400     1.413717     0.570422    -0.164947     0.593792
     0.288400     1.570796     0.551777     0.034371     0.552846
     0.288400     1.727876     0.403596     0.273944     0.487786
     0.288400     1.884956     0.240888     0.403084     0.469578
     0.288400     2.042035     0.056915     0.522614     0.525704
     0.288400     2.199115    -0.147982     0.510070     0.531103
     0.288400     2.356194    -0.320405     0.468070     0.567229
     0.288400     2.513274    -0.509608     0.348124     0.617164
     0.288400     2.670354    -0.663843     0.209994     0.696265
     0.288400     2.827433    -0.811330     0.040309     0.812331
     0.288400     2.984513    -0.900358    -0.129627     0.909641
     0.288400     3.141593    -0.958700    -0.284419     1.000000

     0.289800     0.000000     0.958301     0.285761     1.000000
     0.289800     0.157080     1.108968     0.620694     1.270854
     0.289800     0.314159     1.162230     0.306660     1.202006
     0.289800     0.471239     0.727319     0.045434     0.728737
